Date         Time       Site   Ant   Freq     Type     Code  Power
2024-09-10   14:14:49     6     1   149.500   LOTEK    211   -112
2024-09-10   14:14:59     6     1   149.500   LOTEK    211   -114
2024-09-10   14:15:14     6     1   149.500   LOTEK    211   -102
2024-09-10   14:15:24     6     1   149.500   LOTEK    211   -100
2024-09-10   14:15:29     6     1   149.500   LOTEK    211    -97
2024-09-10   14:15:35     6     1   149.500   LOTEK    211    -97
2024-09-10   14:15:40     6     1   149.500   LOTEK    211    -98
2024-09-10   14:15:45     6     1   149.500   LOTEK    211    -95
2024-09-10   14:15:50     6     1   149.500   LOTEK    211    -97
2024-09-10   14:15:55     6     1   149.500   LOTEK    211    -94
2024-09-10   14:16:00     6     1   149.500   LOTEK    211    -95
2024-09-10   14:16:05     6     1   149.500   LOTEK    211    -94
2024-09-10   14:16:10     6     1   149.500   LOTEK    211    -97
2024-09-10   14:16:15     6     1   149.500   LOTEK    211    -96
2024-09-10   14:16:20     6     1   149.500   LOTEK    211    -96
2024-09-10   14:16:26     6     1   149.500   LOTEK    211    -95
2024-09-10   14:16:31     6     1   149.500   LOTEK    211    -95
2024-09-10   14:16:36     6     1   149.500   LOTEK    211    -96
2024-09-10   14:16:41     6     1   149.500   LOTEK    211    -95
2024-09-10   14:16:46     6     1   149.500   LOTEK    211   -101
2024-09-10   14:16:51     6     1   149.500   LOTEK    211    -97
2024-09-10   14:16:56     6     1   149.500   LOTEK    211    -96
2024-09-10   14:17:01     6     1   149.500   LOTEK    211    -99
2024-09-10   14:17:06     6     1   149.500   LOTEK    211   -101
2024-09-10   14:17:11     6     1   149.500   LOTEK    211   -102
